(state),date,state,positive,recovered,death,positiveIncrease,daily_cases_adj,active_roll7,active_roll7_adj,daily_recover,daily_recover_adj,recovered_roll7,recovered_roll7_adj,deathIncrease,daily_deaths_adj,deaths_roll7,deaths_roll7_adj,hospitalizedIncrease,hospitalizedCurrently,inIcuCurrently
MD,2020-03-17,MD,57,NA,NA,20,0.3287786530596142,18.857142857142858,0.3099913014562076,NA,NA,NA,NA,-2,-0.032877865305961415,0.42857142857142855,0.007045256851277446,0,NA,NA
MD,2020-03-18,MD,85,NA,2,28,0.46029011428345984,23.428571428571427,0.38514070786983373,NA,NA,NA,NA,2,0.032877865305961415,0.42857142857142855,0.007045256851277446,0,NA,NA
MD,2020-03-19,MD,107,NA,2,22,0.36165651836557555,30.428571428571427,0.5002132364406987,NA,NA,NA,NA,0,0,0.5714285714285714,0.009393675801703262,0,NA,NA
MD,2020-03-20,MD,149,NA,3,42,0.6904351714251897,35.857142857142854,0.5894531565568796,NA,NA,NA,NA,1,0.016438932652980708,0.2857142857142857,0.004696837900851631,0,NA,NA
MD,2020-03-21,MD,190,NA,3,41,0.673996238772209,41.714285714285715,0.685738333524338,NA,NA,NA,NA,0,0,0.7142857142857143,0.011742094752129078,0,NA,NA
MD,2020-03-22,MD,244,NA,4,54,0.8877023632609582,48.285714285714285,0.7937656052439256,NA,NA,NA,NA,1,0.016438932652980708,0.42857142857142855,0.007045256851277446,0,NA,NA
MD,2020-03-23,MD,288,NA,4,44,0.7233130367311511,67.57142857142857,1.1108021635514107,NA,NA,NA,NA,0,0,0.7142857142857143,0.011742094752129078,0,NA,NA
MD,2020-03-24,MD,349,NA,5,61,1.0027748918318231,89.28571428571429,1.4677618440161346,NA,NA,NA,NA,1,0.016438932652980708,1,0.016438932652980708,0,NA,NA
MD,2020-03-25,MD,423,NA,5,74,1.2164810163205724,114.57142857142857,1.8834319982415038,NA,NA,NA,NA,0,0,2,0.032877865305961415,0,NA,NA
MD,2020-03-26,MD,580,NA,7,157,2.580912426517971,142.14285714285714,2.3366768556736863,NA,NA,NA,NA,2,0.032877865305961415,2.857142857142857,0.04696837900851631,132,NA,NA
MD,2020-03-27,MD,774,25,10,194,3.189152934678257,160.71428571428572,2.641971319229042,NA,NA,NA,NA,3,0.04931679795894212,4.428571428571429,0.07280098746320028,41,NA,NA
MD,2020-03-28,MD,992,NA,17,218,3.583687318349794,187.28571428571428,3.0787772440082435,NA,NA,NA,NA,7,0.11507252857086496,5.428571428571429,0.08923992011618098,53,NA,NA
MD,2020-03-29,MD,1239,NA,24,247,4.060416365286234,223.14285714285714,3.668230400565123,NA,NA,NA,NA,7,0.11507252857086496,6.714285714285714,0.11037569067001332,51,NA,NA
MD,2020-03-30,MD,1413,NA,35,174,2.860374281618643,250.14285714285714,4.112081582195603,NA,NA,NA,NA,11,0.18082825918278778,8.142857142857142,0.13385988017427147,76,NA,NA
MD,2020-03-31,MD,1660,NA,43,247,4.060416365286234,283.42857142857144,4.659263197644818,NA,NA,NA,NA,8,0.13151146122384566,10.571428571428571,0.17378300233151034,76,NA,NA
MD,2020-04-01,MD,1985,NA,52,325,5.34265311221873,304.7142857142857,5.009177621258265,NA,NA,NA,NA,9,0.14795039387682637,12,0.1972671918357685,93,NA,NA
MD,2020-04-02,MD,2331,81,64,346,5.6878706979313245,338.57142857142856,5.565752912509182,NA,NA,NA,NA,12,0.1972671918357685,14,0.2301450571417299,60,NA,NA
MD,2020-04-03,MD,2758,159,84,427,7.019424242822763,376,6.181038677520745,78,1.2822367469324951,NA,NA,20,0.3287786530596142,14.714285714285714,0.24188715189385898,82,NA,NA
MD,2020-04-04,MD,3125,159,101,367,6.033088283643919,387.2857142857143,6.366563774604385,0,0,NA,NA,17,0.279461855100672,16.714285714285715,0.2747650171998204,157,NA,NA
MD,2020-04-05,MD,3609,159,122,484,7.956443404042662,506.2857142857143,8.322796760309089,0,0,NA,NA,21,0.34521758571259487,19.857142857142858,0.3264302341091883,115,NA,NA
MD,2020-04-06,MD,4045,184,138,436,7.167374636699588,550.5714285714286,9.050806634941091,25,0.4109733163245177,0.6927835903756155,0.6927835903756155,16,0.2630229224476913,22.428571428571427,0.368701775216853,123,NA,NA
MD,2020-04-07,MD,4371,288,160,326,5.35909204487171,601.4285714285714,9.886843781292683,104,1.7096489959099934,0.558923710201344,0.558923710201344,22,0.36165651836557555,24.428571428571427,0.40157964052281436,47,NA,NA
MD,2020-04-08,MD,5529,365,191,1158,19.036284012151658,652.7142857142857,10.72992618449555,77,1.2657978142795145,0.6387699545158217,0.6387699545158217,31,0.509606912242402,28.142857142857142,0.4626385332338856,104,NA,NA
MD,2020-04-09,MD,6185,376,221,656,10.783939820355345,659.4285714285714,10.840301875165563,11,0.18082825918278778,0.6974804282764672,0.6974804282764672,30,0.4931679795894212,30.428571428571427,0.5002132364406987,138,NA,NA
MD,2020-04-10,MD,6968,397,255,783,12.871684267283895,698.7142857142857,11.486117086532662,21,0.34521758571259487,0.9839875402284166,0.9839875402284166,34,0.558923710201344,35.142857142857146,0.5777110618047505,65,NA,NA
MD,2020-04-11,MD,7694,431,298,726,11.934665106063994,728.7142857142857,11.979285066122085,34,0.558923710201344,0.7491456451858352,0.7491456451858352,43,0.7068741040781704,37.285714285714285,0.6129373460611377,296,NA,NA
MD,2020-04-12,MD,8225,456,335,531,8.729073238732756,643.2857142857143,10.574930533767446,25,0.4109733163245177,0.5683173860030474,0.5683173860030474,37,0.6082405081602862,39.714285714285715,0.6528604682183766,151,NA,NA
MD,2020-04-13,MD,8936,603,384,711,11.688081116269283,657,10.800378753008326,147,2.416523099988164,0.8454308221532936,0.8454308221532936,49,0.8055076999960545,39.714285714285715,0.6528604682183766,115,NA,NA
MD,2020-04-14,MD,9472,607,421,536,8.811267901997658,657.7142857142857,10.812120847760454,4,0.06575573061192283,0.7961140241943514,0.7961140241943514,37,0.6082405081602862,40.857142857142854,0.6716478198217831,147,NA,NA
MD,2020-04-15,MD,10032,607,469,560,9.205802285669195,659.1428571428571,10.835605037264711,0,0,0.7984624431447772,0.7984624431447772,48,0.789068767343074,40.57142857142857,0.6669509819209315,109,NA,NA
MD,2020-04-16,MD,10784,736,499,752,12.362077355041492,657.8571428571429,10.814469266710878,129,2.120622312234511,1.0755758792950234,1.0755758792950234,30,0.4931679795894212,41.57142857142857,0.6833899145739123,220,NA,NA
MD,2020-04-17,MD,11572,736,541,788,12.953878930548797,678.2857142857143,11.150293176621771,0,0,0.737403550433706,0.737403550433706,42,0.6904351714251897,42.714285714285715,0.7021772661773188,161,NA,NA
MD,2020-04-18,MD,12308,771,582,736,12.099054432593801,674.4285714285714,11.086885864960275,35,0.5753626428543247,0.7585393209875383,0.7585393209875383,41,0.673996238772209,44.42857142857143,0.7303582935824285,145,NA,NA
MD,2020-04-19,MD,12830,914,626,522,8.581122844855928,677.5714285714286,11.138551081869641,143,2.350767369376241,0.8783086874592548,0.8783086874592548,44,0.7233130367311511,44.285714285714285,0.7280098746320027,129,NA,NA
MD,2020-04-20,MD,13684,917,683,854,14.038848485645525,707.5714285714286,11.631719061459064,3,0.04931679795894212,0.7139193609294479,0.7139193609294479,57,0.9370191612199003,47.42857142857143,0.7796750915413707,128,NA,NA
MD,2020-04-21,MD,14193,930,732,509,8.36741672036718,720.5714285714286,11.845425185947812,13,0.21370612448874918,0.8736118495584032,0.8736118495584032,49,0.8055076999960545,51.142857142857146,0.8407339842524418,144,1433,526
MD,2020-04-22,MD,14775,981,779,582,9.567458804034771,779.7142857142857,12.817670631424098,51,0.838385565302016,0.9252770664677712,0.9252770664677712,47,0.7726298346900933,52.285714285714285,0.8595213358558483,167,1432,527
MD,2020-04-23,MD,15737,1040,831,962,15.81425321216744,821.5714285714286,13.505757383898864,59,0.9698970265258617,0.6176341839619894,0.6176341839619894,52,0.8548244979549967,53.57142857142857,0.8806571064096806,152,1405,515
MD,2020-04-24,MD,16616,1108,899,879,14.449821801970042,829,13.627875169321005,68,1.117847420402688,0.8125529568473321,0.8125529568473321,68,1.117847420402688,51.714285714285715,0.8501276600541451,141,1425,547
MD,2020-04-25,MD,17766,1165,948,1150,18.904772550927813,845.7142857142857,13.902640186520827,57,0.9370191612199003,0.8571729169054225,0.8571729169054225,49,0.8055076999960545,52.42857142857143,0.8618697548062741,142,1408,538
MD,2020-04-26,MD,18581,1177,1001,815,13.397730112179275,867.7142857142857,14.264296704886403,12,0.1972671918357685,0.8923992011618098,0.8923992011618098,53,0.8712634306079775,55.57142857142857,0.9135349717156421,202,1463,530
